observed_at,window_start,window_end,brawler_id,mode_id,map_id,trophy_bucket,brawler_battles,brawler_wins,stratum_battles,stratum_slots,source_id
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,brawlBall,PinholePunt,mid,2255,1148,8389,50334,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,mid,2955,1620,8389,50334,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,brawlBall,PinholePunt,mid,2141,1069,8389,50334,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,brawlBall,PinholePunt,high,431,243,1269,7614,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,brawlBall,PinholePunt,high,351,177,1269,7614,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,high,405,215,1269,7614,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,brawlBall,PinholePunt,high,310,176,1269,7614,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,brawlBall,SneakySneak,low,2026,1028,5429,32574,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,brawlBall,SneakySneak,low,1662,771,5429,32574,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,low,1896,999,5429,32574,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,brawlBall,SneakySneak,low,1473,726,5429,32574,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,brawlBall,SneakySneak,mid,2805,1435,8310,49860,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,brawlBall,SneakySneak,mid,2187,1079,8310,49860,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,mid,2980,1589,8310,49860,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,brawlBall,SneakySneak,mid,2387,1168,8310,49860,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,brawlBall,SneakySneak,high,460,244,1331,7986,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,brawlBall,SneakySneak,high,396,186,1331,7986,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,high,437,225,1331,7986,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,brawlBall,SneakySneak,high,344,169,1331,7986,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,HardRockMine,low,1870,1058,5294,31764,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,HardRockMine,low,1419,697,5294,31764,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,low,1864,953,5294,31764,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,HardRockMine,low,1316,721,5294,31764,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,HardRockMine,mid,3147,1782,8528,51168,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,HardRockMine,mid,2581,1375,8528,51168,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,mid,2769,1377,8528,51168,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,HardRockMine,mid,2296,1245,8528,51168,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,HardRockMine,high,531,335,1521,9126,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,HardRockMine,high,471,267,1521,9126,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,high,522,260,1521,9126,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,HardRockMine,high,373,201,1521,9126,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,low,1729,927,5239,31434,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,DoubleSwoosh,low,1413,685,5239,31434,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,low,1753,900,5239,31434,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,low,1513,751,5239,31434,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,mid,3278,1806,9795,58770,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,DoubleSwoosh,mid,3049,1527,9795,58770,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,mid,3070,1508,9795,58770,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,mid,2355,1186,9795,58770,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,high,647,377,1619,9714,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,DoubleSwoosh,high,413,216,1619,9714,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,high,535,246,1619,9714,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,high,456,231,1619,9714,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,UndermineGG,low,1984,1077,5217,31302,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,UndermineGG,low,1530,781,5217,31302,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,low,1735,903,5217,31302,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,UndermineGG,low,1249,658,5217,31302,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,UndermineGG,mid,2994,1656,8097,48582,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,UndermineGG,mid,2545,1323,8097,48582,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,mid,2648,1325,8097,48582,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,UndermineGG,mid,2334,1234,8097,48582,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,gemGrab,UndermineGG,high,504,286,1416,8496,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,gemGrab,UndermineGG,high,408,210,1416,8496,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,high,468,226,1416,8496,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,gemGrab,UndermineGG,high,367,220,1416,8496,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,SkullCreek,low,2832,1174,4448,44480,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,SkullCreek,low,1927,852,4448,44480,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,SkullCreek,low,2595,1110,4448,44480,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,SkullCreek,low,1692,673,4448,44480,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,SkullCreek,mid,4527,1895,7642,76420,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,SkullCreek,mid,3305,1482,7642,76420,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,SkullCreek,mid,4027,1586,7642,76420,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,SkullCreek,mid,3449,1412,7642,76420,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,SkullCreek,high,913,433,1470,14700,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,SkullCreek,high,747,337,1470,14700,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,SkullCreek,high,886,314,1470,14700,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,SkullCreek,high,611,252,1470,14700,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,FeastOrFamine,low,3369,1331,5550,55500,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,FeastOrFamine,low,2428,1015,5550,55500,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,low,2913,1191,5550,55500,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,FeastOrFamine,low,2282,950,5550,55500,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,FeastOrFamine,mid,6496,2632,9723,97230,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,FeastOrFamine,mid,5028,2188,9723,97230,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,mid,4970,1853,9723,97230,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,FeastOrFamine,mid,3743,1578,9723,97230,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,FeastOrFamine,high,719,314,1174,11740,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,FeastOrFamine,high,606,272,1174,11740,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,high,654,234,1174,11740,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,FeastOrFamine,high,565,235,1174,11740,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,RockwallBrawl,low,2921,1165,4834,48340,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,RockwallBrawl,low,2499,1123,4834,48340,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,low,2793,1128,4834,48340,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,RockwallBrawl,low,2253,923,4834,48340,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,RockwallBrawl,mid,5559,2311,8943,89430,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,RockwallBrawl,mid,4384,1984,8943,89430,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,mid,4783,1937,8943,89430,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,RockwallBrawl,mid,4297,1819,8943,89430,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,SPIKE,showdown,RockwallBrawl,high,27,13,46,460,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,CROW,showdown,RockwallBrawl,high,21,10,46,460,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,high,22,5,46,460,fixture-synthetic-v1
2026-07-22T00:00:00Z,2026-07-13T00:00:00Z,2026-07-20T00:00:00Z,PIPER,showdown,RockwallBrawl,high,17,7,46,460,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,BackyardBowl,low,1790,906,4820,28920,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,BackyardBowl,low,1292,596,4820,28920,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,low,1731,951,4820,28920,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,BackyardBowl,low,1219,601,4820,28920,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,BackyardBowl,mid,3544,1789,10545,63270,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,BackyardBowl,mid,3108,1469,10545,63270,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,mid,3805,2045,10545,63270,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,BackyardBowl,mid,2606,1270,10545,63270,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,BackyardBowl,high,440,240,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,BackyardBowl,high,345,174,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,high,395,200,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,BackyardBowl,high,275,132,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,PinholePunt,low,1670,860,5167,31002,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,PinholePunt,low,1628,800,5167,31002,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,low,1755,1017,5167,31002,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,PinholePunt,low,1177,618,5167,31002,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,PinholePunt,mid,2931,1564,7780,46680,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,PinholePunt,mid,2032,1021,7780,46680,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,mid,2275,1315,7780,46680,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,PinholePunt,mid,1937,1006,7780,46680,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,PinholePunt,high,459,266,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,PinholePunt,high,301,158,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,high,432,231,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,PinholePunt,high,338,179,1190,7140,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,SneakySneak,low,1730,862,4955,29730,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,SneakySneak,low,1497,719,4955,29730,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,low,1522,811,4955,29730,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,SneakySneak,low,1297,633,4955,29730,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,SneakySneak,mid,3164,1668,8937,53622,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,SneakySneak,mid,2618,1226,8937,53622,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,mid,2920,1614,8937,53622,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,SneakySneak,mid,2450,1212,8937,53622,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,brawlBall,SneakySneak,high,600,353,1651,9906,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,brawlBall,SneakySneak,high,513,236,1651,9906,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,high,492,263,1651,9906,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,brawlBall,SneakySneak,high,437,196,1651,9906,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,gemGrab,HardRockMine,low,2112,1143,5265,31590,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,gemGrab,HardRockMine,low,1599,828,5265,31590,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,low,1609,822,5265,31590,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,gemGrab,HardRockMine,low,1302,716,5265,31590,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,gemGrab,HardRockMine,mid,2943,1676,8705,52230,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,gemGrab,HardRockMine,mid,2495,1306,8705,52230,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,mid,2567,1325,8705,52230,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,gemGrab,HardRockMine,mid,2081,1107,8705,52230,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,gemGrab,HardRockMine,high,628,365,1647,9882,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,gemGrab,HardRockMine,high,467,254,1647,9882,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,high,512,229,1647,9882,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,gemGrab,HardRockMine,high,446,218,1647,9882,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,low,2165,1153,6050,36300,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,gemGrab,DoubleSwoosh,low,1609,807,6050,36300,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,low,2222,1112,6050,36300,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,low,1720,872,6050,36300,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,mid,3548,1945,9213,55278,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,gemGrab,DoubleSwoosh,mid,2548,1277,9213,55278,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,mid,2893,1403,9213,55278,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,mid,2589,1340,9213,55278,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,high,540,316,1543,9258,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,gemGrab,DoubleSwoosh,high,472,248,1543,9258,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,high,527,245,1543,9258,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,high,371,186,1543,9258,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,SPIKE,gemGrab,UndermineGG,low,2015,1103,6082,36492,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,CROW,gemGrab,UndermineGG,low,1961,994,6082,36492,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,low,2086,1062,6082,36492,fixture-synthetic-v1
2026-07-29T00:00:00Z,2026-07-20T00:00:00Z,2026-07-27T00:00:00Z,PIPER,gemGrab,UndermineGG,low,1453,758,6082,36492,fixture-synthetic-v1
